LAND;BEZ;LOR_ab_2021;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND
11;12;12601134;2021;12;7;4;3;2;6;1;0;1;0;0;0;0;0
11;11;11400931;2021;12;19;1;3;2;6;2;0;1;0;0;0;0;1
11;1;1400937;2021;12;19;5;3;2;1;2;0;1;0;0;0;0;2
11;7;7300619;2021;12;12;3;3;2;6;0;0;1;0;0;0;0;0
11;3;3300517;2021;12;5;5;3;8;1;2;0;0;0;1;0;0;1
11;4;4300518;2021;12;14;1;3;1;7;0;0;1;0;0;0;0;1
11;10;10200417;2021;12;19;1;3;5;2;2;0;1;0;0;0;1;0
11;7;7601544;2021;12;17;4;3;6;2;2;0;1;1;0;0;0;1
11;1;1401045;2021;12;6;6;3;6;4;2;0;1;1;0;0;0;0
11;1;1100311;2021;12;7;5;3;0;6;2;0;1;0;1;0;0;1
11;4;4300623;2021;11;16;2;3;6;4;2;0;1;1;0;0;0;1
11;1;1200625;2021;12;7;3;3;0;7;0;0;1;0;1;1;0;1
11;2;2400521;2021;12;20;5;3;2;1;2;0;1;0;0;0;0;2
11;6;6300634;2021;12;6;3;3;5;3;1;0;1;0;0;0;0;0
11;5;5300839;2021;12;14;6;3;0;1;0;0;0;0;1;0;0;0
11;3;3200205;2021;12;8;7;2;5;3;0;1;0;0;0;0;0;0
11;11;11100204;2021;11;5;3;3;6;2;2;0;1;1;0;0;0;1
11;1;1300733;2021;12;16;1;2;6;4;2;0;1;1;0;0;0;1
11;10;10200629;2021;12;19;2;3;6;2;2;0;1;1;0;0;0;1
11;6;6400844;2021;12;15;4;3;5;7;1;0;1;0;0;0;0;0
11;8;8100206;2021;12;17;6;3;2;4;2;1;1;1;0;0;0;0
11;3;3200207;2021;12;8;5;3;4;6;0;0;1;0;0;0;1;2
11;5;5100316;2021;12;17;5;3;6;4;1;0;1;1;0;0;0;1
11;7;7400928;2021;12;15;2;3;6;4;0;0;1;1;0;0;0;0
11;11;11100308;2021;12;20;1;3;2;6;2;0;1;0;0;0;1;2
11;1;1300733;2021;12;21;4;3;6;7;2;0;1;1;0;0;0;1
11;10;10200524;2021;12;11;3;3;5;3;0;0;1;0;0;0;0;0
11;4;4100101;2021;12;11;5;3;5;3;0;1;0;0;0;0;1;0
11;1;1300834;2021;12;19;5;3;5;2;2;1;1;0;0;0;0;0
11;4;4500936;2021;12;19;6;2;5;3;2;1;1;0;0;0;0;0
11;9;9401635;2021;12;22;6;2;0;1;2;0;1;0;0;0;0;2
11;9;9300923;2021;12;17;3;3;4;3;2;0;1;0;0;0;0;0
11;1;1100309;2021;12;20;5;3;5;7;2;1;1;0;0;0;0;1
11;4;4400835;2021;12;7;4;3;1;5;0;1;0;0;0;0;1;0
11;1;1100206;2021;12;18;5;3;3;2;2;1;1;0;0;0;0;0
11;5;5200629;2021;12;0;1;3;6;4;2;0;1;1;0;0;0;0
11;7;7400720;2021;11;20;2;3;6;4;2;0;0;1;0;0;1;0
11;5;5100314;2021;12;16;1;3;6;4;2;0;1;1;0;0;0;1
11;10;10100311;2021;12;14;4;3;5;3;0;0;1;0;0;0;0;0
11;1;1100308;2021;12;21;1;3;6;4;2;0;0;1;0;0;1;1
11;5;5100209;2021;12;16;6;2;6;4;2;0;1;1;0;0;0;1
11;4;4200308;2021;12;14;3;3;6;2;1;0;1;1;0;0;0;1
11;3;3701554;2021;12;16;6;3;1;5;1;1;1;0;0;0;0;1
11;7;7100102;2021;12;16;6;3;8;1;1;0;0;0;0;0;1;2
11;4;4300416;2021;12;9;2;3;0;3;0;1;0;0;0;0;1;2
11;12;12500926;2021;11;7;3;2;6;4;1;0;1;1;0;0;0;1
11;6;6300527;2021;12;19;2;3;6;2;2;0;1;1;0;0;0;0
11;1;1100309;2021;12;15;3;3;0;2;1;0;1;0;0;0;1;1
11;8;8200624;2021;12;10;7;3;5;7;0;0;1;0;0;0;0;1
11;5;5200629;2021;12;16;5;3;6;2;1;0;1;1;0;0;0;1
11;8;8100417;2021;12;8;1;3;5;3;0;1;0;0;0;0;1;1
11;10;10400938;2021;12;18;4;2;5;3;2;0;1;0;0;0;0;1
11;8;8100102;2021;12;13;5;3;0;4;0;0;1;1;0;0;1;0
11;1;1100207;2021;12;16;4;3;2;6;2;0;1;0;0;0;0;0
11;6;6400843;2021;11;8;3;2;5;2;0;1;0;0;0;1;0;1
11;1;1300733;2021;12;21;7;3;5;7;2;0;1;0;1;0;0;1
11;1;1400942;2021;12;8;4;3;5;3;0;0;1;0;0;0;0;0
11;5;5100210;2021;12;10;7;3;6;2;0;0;1;1;0;0;0;1
11;4;4500939;2021;12;9;5;3;2;6;0;0;1;0;0;0;0;2
11;6;6100102;2021;12;15;2;3;5;3;1;0;1;0;0;0;1;1
11;4;4300622;2021;12;2;3;3;0;6;2;0;1;0;0;0;1;2
11;4;4300622;2021;12;20;4;3;6;2;2;0;1;1;0;0;0;1
11;12;12200307;2021;12;12;2;3;0;1;0;0;1;0;1;0;0;1
11;6;6300528;2021;12;12;5;2;5;2;0;1;1;0;0;0;0;0
11;11;11200512;2021;12;7;5;3;5;3;0;1;1;0;0;0;0;0
11;12;12200412;2021;12;13;6;3;6;2;0;0;1;1;0;0;0;1
11;1;1100103;2021;12;13;3;3;1;5;0;0;1;0;0;0;1;0
11;9;9300920;2021;12;12;5;3;6;4;0;0;1;1;0;0;0;1
11;7;7601544;2021;12;7;3;3;1;5;1;1;1;0;0;0;0;1
11;5;5100316;2021;12;12;6;3;2;6;0;0;1;0;0;0;0;0
11;3;3601449;2021;12;14;5;3;2;6;0;0;1;0;0;0;0;0
11;10;10200629;2021;11;15;2;3;5;3;0;1;1;0;0;0;0;1
11;4;4501146;2021;12;9;2;3;6;2;0;0;1;1;0;0;0;0
11;7;7300619;2021;12;16;4;3;2;6;1;0;1;0;0;0;0;0
11;2;2100104;2021;12;16;7;3;6;2;0;0;1;1;0;0;0;0
11;3;3601243;2021;12;14;1;3;2;6;0;0;1;0;0;0;0;0
11;10;10100313;2021;12;9;3;3;5;3;0;0;1;0;0;0;1;0
11;6;6400736;2021;12;7;5;2;5;3;0;1;1;0;0;0;0;2
11;4;4501042;2021;12;18;5;3;6;2;2;0;1;1;0;0;0;1
11;6;6300527;2021;12;14;1;2;5;2;0;1;1;0;0;0;0;1
11;2;2400623;2021;12;16;1;3;9;1;2;0;1;0;0;0;0;1
11;1;1100311;2021;12;15;4;3;0;5;1;0;1;0;1;0;0;1
11;1;1300730;2021;12;18;2;2;1;5;2;0;1;0;0;0;0;0
11;2;2200212;2021;12;15;3;3;5;3;0;1;1;0;0;0;0;1
11;1;1300834;2021;12;17;7;2;5;2;1;0;1;0;0;0;0;2
11;10;10200418;2021;12;12;3;3;5;2;0;1;1;0;0;0;0;1
11;7;7400824;2021;12;11;3;3;5;7;0;0;1;0;0;0;0;0
11;10;10100205;2021;12;18;4;3;5;3;2;0;1;0;0;0;0;0
11;5;5300737;2021;12;4;6;2;5;2;2;1;1;0;0;0;0;0
11;8;8100415;2021;12;10;6;3;1;5;0;1;1;0;0;0;0;0
11;6;6200422;2021;11;18;2;3;3;6;2;0;1;0;1;0;0;1
11;5;5100312;2021;12;11;4;3;5;3;0;0;1;0;0;0;0;0
11;8;8100314;2021;12;18;6;3;2;6;2;0;1;0;0;0;0;1
11;3;3300411;2021;12;6;6;3;0;1;1;0;0;0;1;0;0;2
11;1;1100308;2021;12;9;5;3;5;3;0;1;0;0;0;0;1;0
11;7;7400927;2021;12;17;5;3;4;6;1;0;1;0;0;0;1;0
11;1;1100206;2021;12;12;7;3;0;1;0;0;0;0;1;0;0;1
11;6;6200421;2021;12;17;3;3;5;3;2;0;1;0;0;0;0;1
11;6;6200311;2021;12;16;4;3;6;2;2;0;1;1;0;0;0;1
11;8;8401244;2021;12;9;6;3;6;2;0;0;0;1;0;0;1;1
11;1;1300733;2021;12;19;6;3;5;3;2;1;1;0;0;0;0;1
11;1;1100311;2021;11;16;2;3;6;4;1;0;1;1;0;0;0;1
11;4;4500939;2021;12;23;1;1;9;1;2;0;1;0;0;1;0;1
11;10;10100311;2021;12;7;4;3;2;2;0;0;1;0;0;0;0;0
11;11;11300617;2021;12;10;2;2;6;4;0;0;1;1;0;0;0;1
11;4;4501042;2021;12;16;2;3;6;4;2;0;0;1;0;0;1;1
11;6;6200422;2021;12;18;5;3;5;2;2;0;1;0;0;0;0;2
11;9;9401329;2021;12;11;5;2;6;4;0;0;1;1;0;0;0;1
11;8;8401245;2021;12;14;1;3;5;3;0;0;1;0;1;0;0;1
11;12;12200411;2021;12;9;2;3;8;1;0;0;1;0;0;0;0;2
11;1;1100102;2021;11;14;3;3;3;6;1;0;1;0;0;0;1;1
11;1;1100206;2021;12;12;2;2;6;2;0;0;1;1;0;0;0;0
11;4;4501042;2021;12;16;3;2;6;4;1;0;1;1;0;0;0;1
11;12;12500825;2021;12;13;7;3;5;3;0;0;1;0;0;0;0;1
11;2;2500728;2021;12;13;3;3;5;2;0;0;1;0;1;0;0;0
11;6;6200420;2021;12;16;3;3;2;6;2;0;1;0;0;0;0;2
11;2;2500727;2021;12;17;3;3;6;4;2;0;1;1;0;0;0;0
11;9;9401534;2021;12;16;5;3;9;1;0;0;1;1;0;0;0;0
11;9;9301126;2021;12;10;5;3;6;7;0;0;1;1;0;0;0;0
11;8;8100104;2021;11;6;2;3;5;3;2;1;1;0;0;0;0;1
11;12;12500824;2021;12;16;4;3;2;6;2;0;1;0;0;0;0;0
11;7;7400721;2021;12;17;7;3;2;6;1;0;1;0;0;0;0;1
11;5;5100316;2021;12;15;6;3;9;1;0;0;1;0;0;0;0;1
11;7;7400822;2021;12;18;2;3;6;2;2;0;1;1;0;0;0;1
11;10;10300731;2021;12;18;7;3;5;2;2;0;1;0;0;0;1;0
11;5;5400942;2021;11;7;3;2;6;4;2;0;1;1;0;0;0;1
11;4;4501146;2021;12;15;2;3;5;2;0;1;1;0;0;0;0;0
11;3;3400620;2021;12;16;2;3;5;3;2;1;1;0;0;0;0;1
11;6;6300631;2021;12;9;4;3;8;1;0;0;0;0;1;0;0;1
11;2;2300316;2021;12;20;4;3;5;3;2;1;1;0;0;0;0;1
11;1;1100310;2021;12;19;5;3;5;2;2;0;1;0;0;0;0;1
11;9;9200715;2021;12;14;2;3;2;6;0;0;1;0;0;0;0;1
11;7;7400823;2021;12;18;2;3;2;6;2;0;1;0;0;0;0;0
11;9;9200819;2021;12;17;5;2;5;3;2;1;0;0;0;0;1;0
11;3;3300516;2021;12;14;3;3;5;2;0;0;1;0;0;0;0;0
11;9;9200511;2021;11;9;3;3;6;4;0;1;0;1;0;0;0;1
11;5;5200631;2021;12;6;1;3;1;5;1;0;1;0;0;0;0;0
11;1;1100308;2021;12;1;2;3;1;5;2;0;1;0;0;0;1;1
11;9;9100409;2021;12;5;3;3;5;3;2;0;1;0;0;0;1;1
11;1;1400942;2021;12;5;6;3;5;3;2;0;1;0;0;0;0;1
11;2;2300419;2021;12;18;5;3;5;3;2;1;1;0;0;0;0;1
11;4;4300622;2021;12;11;2;3;5;3;0;0;1;0;0;0;0;0
11;1;1100309;2021;12;23;2;3;1;5;2;0;1;0;0;0;1;0
11;1;1100102;2021;12;17;4;3;6;7;1;0;1;1;0;0;0;0
11;1;1400939;2021;12;13;2;3;5;3;0;0;1;0;1;0;0;0
11;1;1300836;2021;12;7;5;3;0;1;0;1;0;0;0;0;0;1
11;10;10100206;2021;12;19;6;2;0;7;2;0;0;0;1;0;0;1
11;12;12500825;2021;12;21;7;3;3;2;2;1;1;0;0;0;0;1
11;2;2400520;2021;12;18;2;3;2;6;2;0;1;0;0;0;0;0
11;9;9100101;2021;12;0;3;3;0;1;2;0;0;0;0;0;1;2
11;10;10200418;2021;12;13;7;2;5;2;0;0;1;0;0;0;0;1
11;1;1401048;2021;12;8;4;3;5;2;0;1;1;0;0;0;0;1
11;2;2400623;2021;12;16;5;3;6;2;2;0;1;1;0;0;0;0
11;1;1100415;2021;12;4;7;3;3;6;2;1;1;0;0;0;0;1
11;5;5100313;2021;11;17;2;3;6;4;1;0;1;1;0;0;0;1
11;2;2300417;2021;12;19;3;3;0;1;2;0;0;0;1;0;0;2
11;11;11400927;2021;12;18;1;3;0;7;2;0;1;0;0;0;0;1
11;9;9300920;2021;12;8;4;3;5;3;0;0;1;0;0;0;0;0
11;3;3100101;2021;12;7;2;3;2;6;1;0;1;0;0;0;0;1
11;12;12200309;2021;12;16;6;2;6;4;2;0;1;1;0;0;0;1
11;1;1100309;2021;12;18;6;3;6;7;2;0;0;1;0;0;1;0
11;2;2200210;2021;11;17;3;3;5;2;2;0;1;0;0;0;1;1
11;1;1200519;2021;12;15;1;3;6;2;2;0;1;1;0;0;0;1
11;1;1100102;2021;12;20;3;3;5;2;2;0;1;0;0;0;0;1
11;6;6400843;2021;12;17;6;2;6;4;2;0;1;1;0;0;0;0
11;7;7601237;2021;12;16;5;2;6;4;2;0;1;1;0;0;0;1
11;1;1200517;2021;12;15;2;3;5;2;0;1;1;0;0;0;0;0
11;3;3701556;2021;12;13;4;3;1;5;0;0;0;0;0;1;1;1
11;5;5300736;2021;12;9;4;3;3;6;0;0;1;0;0;0;0;1
11;6;6200422;2021;12;15;3;3;6;4;1;0;0;1;0;0;1;0
11;4;4500939;2021;12;17;4;3;2;6;1;0;1;0;0;0;0;0
11;11;11300620;2021;12;14;5;3;5;3;0;0;1;0;0;0;1;0
11;6;6400843;2021;12;15;7;3;0;4;0;0;1;1;0;0;0;0
11;6;6100101;2021;12;8;3;3;5;3;0;1;1;0;0;0;0;0
11;9;9200818;2021;12;17;5;3;2;6;2;0;1;0;0;0;0;1
11;9;9200716;2021;12;9;4;3;5;3;0;1;1;0;0;0;0;0
11;10;10400940;2021;12;15;2;3;5;2;1;0;0;0;0;0;1;1
11;6;6200423;2021;12;20;6;3;5;2;2;0;1;0;0;0;0;0
11;2;2200213;2021;12;8;5;3;0;7;0;1;0;0;0;0;0;1
11;1;1100206;2021;12;4;7;3;6;7;2;0;1;1;0;0;0;0
11;12;12100205;2021;11;16;2;2;6;2;1;0;0;1;0;1;0;1
11;6;6300524;2021;12;14;1;3;5;2;0;0;1;0;0;0;0;1
11;7;7400721;2021;12;15;4;3;1;7;1;0;1;0;0;0;0;0
11;1;2400623;2021;12;11;1;3;5;3;0;0;1;0;0;0;0;1
11;2;2100103;2021;12;15;5;3;2;6;0;0;1;0;0;0;0;1
11;8;8200623;2021;12;10;7;3;5;3;0;0;1;0;1;0;0;1
11;5;5100211;2021;12;14;3;3;1;5;0;1;1;0;0;0;0;2
11;12;12200411;2021;12;13;3;3;2;2;0;0;1;0;0;0;0;0
11;4;4200203;2021;12;8;4;2;1;5;0;0;1;0;0;0;0;0
11;8;8100312;2021;12;13;6;3;5;3;0;1;1;0;0;0;0;0
11;1;1300733;2021;12;21;7;3;2;6;2;0;1;0;0;0;0;1
11;6;6100205;2021;11;7;3;3;6;7;0;0;1;1;0;0;0;1
11;12;12500928;2021;12;18;3;3;2;6;2;0;1;0;0;0;0;0
11;11;11200410;2021;12;9;1;3;5;2;0;0;1;0;0;0;1;0
11;2;2100101;2021;12;13;5;3;5;2;0;1;1;0;0;0;0;0
11;8;8100104;2021;12;18;2;3;1;5;2;1;1;0;0;0;0;1
11;7;7601544;2021;12;10;6;3;5;3;0;0;1;0;0;0;1;1
11;5;5100317;2021;12;20;7;3;5;3;2;0;1;0;1;0;0;0
11;9;9100306;2021;12;11;1;3;6;7;0;0;1;1;0;0;0;0
11;12;12400722;2021;12;15;4;3;2;6;0;0;1;0;0;0;0;1
11;4;4300624;2021;12;17;2;3;2;6;2;0;1;0;0;0;0;0
11;4;4100101;2021;12;7;5;3;2;6;2;0;1;0;0;0;1;1
11;10;10400939;2021;12;11;7;3;5;3;0;0;1;0;0;0;0;1
11;1;1401045;2021;12;0;4;3;6;2;2;0;1;1;0;0;0;0
11;6;6100209;2021;12;6;2;3;4;6;1;1;0;0;0;0;1;1
11;6;6200421;2021;12;21;3;2;6;2;2;0;1;1;0;0;0;1
11;5;5100104;2021;12;10;5;3;9;1;0;0;0;0;1;0;0;0
11;7;7400824;2021;12;11;4;3;5;3;0;0;1;0;0;0;1;0
11;12;12200412;2021;12;16;5;3;5;2;2;0;1;0;0;0;0;0
11;3;3701556;2021;12;9;6;3;2;2;0;0;1;0;0;0;1;0
11;7;7400927;2021;12;12;6;3;1;5;0;0;1;0;0;0;0;1
11;4;4501042;2021;12;2;3;3;2;6;2;0;1;0;0;0;0;1
11;4;4200311;2021;12;11;5;3;5;2;0;1;1;0;0;0;0;1
11;11;11300721;2021;12;18;5;3;8;1;2;0;1;0;0;0;0;2
11;6;6300528;2021;12;9;6;3;6;7;0;0;1;1;0;0;0;0
11;2;2500831;2021;11;15;2;2;0;1;0;0;0;0;1;0;0;1
11;7;7400822;2021;12;18;7;3;6;2;2;0;1;1;0;0;0;1
11;1;1401044;2021;12;10;3;3;5;3;0;0;1;0;0;0;0;0
11;1;1100308;2021;12;14;1;3;0;1;0;1;0;0;0;0;0;0
11;2;2200210;2021;12;16;7;2;5;2;1;1;1;0;0;0;0;1
11;11;11200411;2021;12;16;6;2;5;3;2;0;1;0;1;0;0;0
11;12;12500927;2021;12;10;5;3;5;3;0;0;1;0;0;0;0;2
11;1;1100313;2021;12;19;5;3;2;6;2;0;1;0;0;0;0;1
11;12;12200412;2021;12;9;2;3;0;1;0;0;0;0;0;0;1;0
11;11;11200411;2021;12;10;7;3;5;2;0;0;1;0;0;0;1;0
11;8;8100416;2021;11;16;3;3;2;7;2;1;1;0;0;0;0;1
11;3;3701556;2021;12;11;3;3;0;2;0;1;0;0;1;0;0;0
11;5;5200528;2021;12;17;3;3;2;6;1;0;1;0;0;0;0;0
11;11;11400929;2021;12;1;6;3;9;1;2;0;1;0;0;0;0;1
11;8;8100415;2021;12;18;2;3;6;2;2;0;0;1;0;0;1;1
11;8;8300934;2021;12;15;6;3;0;6;1;0;1;0;0;0;1;0
11;11;11400931;2021;12;14;5;3;5;2;0;0;1;0;0;0;0;1
11;1;1100206;2021;12;7;6;3;0;7;0;1;0;0;0;0;0;2
11;1;1400942;2021;12;20;2;2;6;2;2;0;1;1;0;0;0;1
11;8;8100208;2021;12;10;4;3;5;2;0;1;1;0;0;0;0;1
11;7;7100102;2021;12;16;2;2;5;3;1;1;1;0;0;0;0;1
11;9;9501737;2021;12;15;5;3;2;6;1;0;1;0;0;0;1;1
11;1;1300835;2021;12;17;6;3;5;2;2;1;1;0;0;0;0;0
11;2;2500832;2021;12;18;4;3;5;2;2;1;1;0;0;0;0;0
11;7;7100101;2021;12;19;1;3;6;2;2;0;1;1;0;0;0;1
11;1;1100102;2021;12;17;3;3;2;6;2;0;1;0;0;0;0;1
11;12;12500824;2021;12;9;4;3;5;3;0;1;1;0;0;0;0;0
11;9;9200715;2021;12;17;5;3;5;3;2;0;1;0;0;0;0;0
11;1;1200517;2021;12;0;6;2;5;3;2;0;1;0;0;0;0;0
11;1;1100312;2021;12;15;7;3;6;4;1;1;0;1;0;0;0;1
11;4;4500936;2021;12;17;3;3;5;2;2;1;1;0;0;0;0;0
11;9;9200510;2021;12;10;5;3;2;2;0;0;1;0;0;0;1;1
11;2;2500833;2021;12;8;5;3;5;2;0;0;1;0;0;0;1;0
11;6;6400841;2021;12;18;6;3;6;4;2;1;0;1;0;0;0;1
11;4;4400835;2021;12;9;7;3;5;7;0;0;1;0;0;0;0;1
11;4;4100101;2021;11;6;3;3;2;6;2;0;1;0;0;0;0;1
11;1;1200520;2021;12;16;1;3;5;3;2;1;0;0;0;0;0;1
11;12;12100204;2021;12;16;4;3;1;5;2;0;0;0;1;0;1;0
11;2;2400522;2021;12;17;2;3;2;6;2;0;1;0;0;0;0;1
11;4;4501045;2021;12;16;3;3;6;2;1;0;1;1;0;0;0;1
11;9;9502043;2021;12;17;6;3;4;2;2;0;1;0;0;0;0;0
11;10;10200421;2021;12;16;5;3;2;6;1;0;1;0;0;0;0;2
11;12;12601134;2021;12;14;5;3;6;2;0;0;1;1;0;0;0;1
11;2;2300315;2021;12;8;2;3;2;6;0;0;1;0;0;0;0;0
11;10;10400835;2021;12;23;2;3;5;3;2;0;1;0;0;0;0;2
11;6;6300634;2021;12;21;4;2;6;2;2;0;1;1;0;0;0;1
11;6;6200422;2021;12;16;3;3;5;2;2;1;1;0;0;0;0;0
11;4;4300416;2021;12;17;4;3;6;7;2;0;1;1;0;0;0;1
11;11;11300725;2021;12;14;7;3;0;5;1;0;1;0;0;0;0;1
11;4;4501152;2021;12;15;3;3;0;1;0;1;0;0;0;0;0;2
11;7;7400721;2021;12;18;4;2;0;1;2;1;0;0;0;0;0;1
11;4;4501152;2021;12;19;4;3;2;6;2;0;1;0;0;0;0;0
11;7;7200409;2021;12;22;6;2;0;7;2;0;0;0;0;0;1;1
11;2;2100104;2021;12;14;5;2;6;4;0;0;1;1;0;0;0;0
11;12;12500930;2021;12;14;5;3;5;3;0;1;1;0;0;0;0;1
11;4;4400728;2021;11;19;2;3;6;2;2;0;1;1;0;0;0;1
11;8;8100521;2021;12;16;3;3;2;6;2;0;1;0;0;0;0;0
11;7;7100102;2021;12;8;6;3;4;1;1;1;1;0;0;0;0;2
11;4;4300412;2021;12;17;2;2;6;4;2;0;1;1;0;0;0;0
11;9;9401534;2021;12;15;3;3;5;3;1;1;1;0;0;0;0;2
11;4;4501041;2021;12;17;3;3;3;6;2;1;1;0;0;0;0;0
11;1;1100207;2021;12;6;6;3;5;3;2;0;1;0;0;0;0;0
11;8;8200623;2021;12;22;5;3;5;3;2;0;1;0;0;0;0;1
11;6;6300629;2021;11;19;2;3;0;1;2;1;0;0;0;0;0;1
11;8;8100417;2021;12;12;4;3;5;3;0;0;1;0;0;0;0;0
11;12;12400721;2021;12;11;6;3;5;3;0;0;1;0;0;0;0;1
11;5;5200527;2021;12;15;2;3;6;6;0;0;1;1;0;0;0;1
11;8;8100521;2021;12;9;6;3;2;2;0;0;1;0;0;0;0;0
11;1;1401048;2021;11;13;3;3;6;7;0;0;0;1;0;0;1;1
11;11;11200411;2021;12;21;1;2;8;1;2;0;1;0;0;0;0;1
11;2;2200212;2021;12;17;2;3;6;7;2;0;1;1;0;0;0;1
11;9;9200512;2021;12;12;4;3;1;5;0;0;1;0;0;1;0;0
11;2;2500835;2021;12;17;6;3;2;1;2;0;1;0;0;0;0;0
11;7;7400927;2021;12;8;5;3;0;2;0;1;0;0;0;0;1;2
11;3;3200308;2021;12;18;5;3;5;2;2;0;1;0;0;0;1;1
11;8;8200832;2021;12;12;2;3;5;2;0;0;1;0;0;0;0;1
11;4;4100102;2021;12;14;7;2;9;1;0;0;1;0;0;0;0;0
11;9;9100304;2021;12;14;5;3;5;3;0;0;1;0;0;0;0;0
11;7;7300619;2021;12;17;3;3;1;5;2;0;1;0;0;0;0;0
11;12;12200309;2021;12;20;5;3;2;6;2;0;1;0;0;0;0;0
11;1;1300733;2021;12;16;6;3;6;4;2;0;1;1;0;0;0;1
11;3;3300516;2021;12;17;2;2;6;4;2;0;1;1;0;0;0;0
11;12;12500930;2021;12;18;3;3;5;3;2;0;1;0;0;0;0;2
11;10;10200417;2021;12;16;3;3;6;4;1;0;1;1;0;0;0;0
11;12;12200411;2021;12;13;5;3;3;6;0;0;1;0;0;0;1;0
11;2;2400521;2021;12;1;1;2;5;2;2;0;1;0;0;0;0;1
11;3;3200205;2021;11;17;3;2;5;3;1;1;1;0;0;0;0;1
11;8;8100311;2021;12;21;3;3;1;5;2;1;1;0;0;0;0;0
11;9;9100304;2021;12;15;1;3;0;7;1;0;1;0;0;0;0;1
11;8;8200730;2021;12;19;5;2;8;1;2;0;1;0;0;0;0;2
11;7;7400927;2021;12;12;3;3;0;3;0;0;1;0;1;0;0;1
11;1;1200623;2021;12;18;6;3;2;6;2;0;1;0;0;0;0;1
11;6;6200311;2021;12;1;1;3;8;1;2;0;1;0;0;0;0;2
11;3;3200206;2021;12;10;4;2;0;7;0;1;0;0;0;0;0;1
11;1;1200625;2021;12;14;1;2;5;3;0;0;1;0;1;0;0;1
11;10;10200629;2021;12;9;4;3;5;2;0;1;1;0;0;0;0;1
11;7;7400822;2021;12;9;7;3;1;3;0;0;1;0;0;0;0;1
11;4;4500938;2021;12;8;5;3;2;6;0;0;1;0;0;0;0;2
11;5;5100313;2021;12;17;2;3;3;6;2;0;1;0;0;0;1;0
11;11;11200512;2021;12;14;3;3;5;2;0;0;1;0;0;0;0;1
11;7;7400928;2021;12;15;5;3;5;7;1;0;1;0;0;0;1;0
11;11;11400930;2021;12;6;3;3;5;3;2;1;1;0;0;0;0;1
11;5;5100315;2021;12;14;7;3;5;2;0;0;1;0;0;0;0;1
11;9;9200715;2021;11;15;3;3;2;6;0;0;1;0;0;0;0;1
11;6;6200420;2021;12;17;2;2;6;4;2;0;1;1;0;0;0;0
11;4;4501043;2021;12;15;2;3;6;2;1;0;1;1;0;0;0;1
11;9;9200819;2021;12;15;4;3;6;4;1;0;1;1;0;0;0;1
11;1;1200521;2021;12;13;4;3;1;5;0;1;1;0;0;0;0;1
11;9;9100203;2021;12;16;5;3;2;2;1;0;1;0;0;0;0;1
11;7;7100205;2021;12;12;2;3;0;2;0;0;1;0;0;0;1;0
11;9;9200715;2021;12;15;7;3;2;1;0;0;1;0;0;0;0;0
11;8;8401246;2021;12;7;4;3;6;2;1;0;1;1;0;0;0;1
11;6;6300632;2021;12;11;3;3;6;4;0;0;1;1;0;0;0;0
11;1;1100206;2021;12;17;4;3;5;7;1;1;1;0;0;0;0;1
11;11;11100309;2021;12;17;5;3;6;2;2;0;1;1;0;0;0;0
11;6;6100208;2021;12;19;6;2;1;1;2;0;1;0;0;0;0;0
11;1;1100309;2021;12;21;6;2;5;2;2;0;1;0;0;0;0;1
11;6;6400843;2021;12;17;3;3;5;3;2;1;1;0;0;0;0;0
11;4;4400727;2021;12;11;3;3;2;6;0;0;1;0;0;0;0;0
11;11;11501341;2021;12;9;4;2;6;4;0;0;1;1;0;0;0;0
11;4;4400834;2021;12;19;5;3;5;3;2;1;1;0;0;0;0;1
11;7;7100102;2021;12;20;7;3;6;7;2;0;0;1;0;0;1;0
11;8;8100521;2021;11;16;2;3;6;2;1;0;1;1;0;0;0;1
11;4;4300622;2021;12;10;1;3;3;2;0;0;1;0;0;1;0;1
11;6;6300629;2021;12;9;4;3;6;4;0;0;0;1;1;0;0;0
11;7;7300619;2021;12;20;1;3;5;3;2;0;1;0;0;0;0;1
11;9;9401329;2021;12;12;5;3;0;7;0;0;1;0;0;0;0;0
11;2;2200208;2021;12;14;3;3;5;2;0;1;1;0;0;0;0;1
11;1;1100312;2021;12;13;5;3;2;6;0;0;1;0;0;0;0;1
11;3;3601450;2021;12;21;6;3;2;6;2;0;1;0;0;0;0;1
11;12;12500824;2021;12;21;2;3;5;3;2;0;1;0;1;0;0;2
11;11;11300826;2021;11;16;3;3;5;3;2;1;0;0;0;0;0;1
11;7;7601442;2021;12;10;2;2;6;2;0;0;1;1;0;0;0;0
11;9;9502043;2021;12;14;4;3;6;4;0;0;1;1;0;0;0;0
11;10;10100207;2021;12;10;5;3;2;1;0;0;1;0;0;0;0;2
11;6;6300633;2021;12;14;2;3;0;7;0;0;0;0;1;0;0;1
11;9;9502043;2021;12;18;4;3;6;4;2;0;0;1;0;0;1;0
11;12;12500825;2021;12;10;5;3;5;3;0;0;0;0;0;0;1;0
11;3;3400721;2021;12;6;4;2;2;7;2;1;0;0;0;0;0;0
11;10;10400940;2021;12;17;5;3;5;3;2;0;1;0;0;0;1;0
