LAND;BEZ;LOR_ab_2021;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LOCKDOWN;COVID
11;1;1100309.0;2021;11;17;4;3;5;2;2;0;1;0;0;0;1;0;0;2
11;7;7300618.0;2021;11;0;7;3;1;5;2;1;1;0;0;0;0;0;0;2
11;1;1100205.0;2021;10;8;2;3;1;5;0;1;0;0;0;0;1;1;0;1
11;3;3601453.0;2021;10;11;5;3;5;2;0;0;1;0;0;0;1;1;0;1
11;3;3100103.0;2021;10;4;4;3;0;1;2;0;0;0;1;0;0;1;0;1
11;2;2100106.0;2021;11;18;5;3;2;6;2;0;1;0;0;0;0;0;0;2
11;10;10300734.0;2021;11;1;3;3;9;1;2;0;1;0;0;0;0;0;0;2
11;10;10100311.0;2021;10;13;5;3;5;2;0;1;1;0;0;0;0;0;0;1
11;3;3501038.0;2021;10;14;6;3;5;2;0;0;0;0;0;1;1;1;0;1
11;12;12500926.0;2021;10;8;6;3;0;4;0;0;0;1;1;0;0;0;0;1
11;1;1100102.0;2021;11;6;3;3;2;6;1;0;1;0;0;0;0;0;0;2
11;2;2300419.0;2021;11;18;5;3;1;5;2;1;1;0;0;0;0;1;0;2
11;3;3601141.0;2021;11;18;3;3;2;6;2;0;1;0;0;0;0;0;0;2
11;11;11400929.0;2021;10;17;1;2;5;2;0;1;0;0;1;0;0;0;0;1
11;3;3601142.0;2021;10;8;5;3;5;3;0;1;1;0;0;0;0;0;0;1
11;2;2400521.0;2021;10;18;2;3;1;5;2;1;1;0;0;0;0;0;0;1
11;4;4501042.0;2021;10;19;2;3;5;2;1;0;1;0;1;0;0;0;0;1
11;5;5200528.0;2021;11;18;2;3;5;2;2;1;1;0;0;0;0;1;0;2
11;3;3601450.0;2021;11;9;5;3;6;2;0;0;1;1;0;0;0;0;0;2
11;1;1100415.0;2021;11;21;1;2;0;1;2;1;0;0;0;0;0;1;0;2
11;6;6100209.0;2021;10;19;3;3;0;7;2;0;1;0;1;0;0;1;0;1
11;8;8100520.0;2021;10;18;2;3;6;2;2;0;1;1;0;0;0;0;0;1
11;1;1300733.0;2021;11;18;7;3;6;4;2;0;0;1;1;0;0;1;0;2
11;4;4300621.0;2021;11;14;2;3;6;7;0;0;1;1;0;0;0;0;0;2
11;7;4501153.0;2021;11;15;2;3;0;1;1;1;0;0;0;0;0;1;0;2
11;10;10200630.0;2021;10;7;6;3;5;2;0;1;1;0;0;0;0;0;0;1
11;1;1100312.0;2021;10;12;6;3;5;3;0;0;1;0;1;0;0;0;0;1
11;5;5200528.0;2021;10;23;6;2;0;6;2;0;1;0;0;0;0;0;0;1
11;5;5100104.0;2021;11;7;4;2;5;2;0;0;1;0;1;0;0;0;0;2
11;1;1100308.0;2021;11;8;5;3;2;6;0;1;1;0;0;0;0;0;0;2
11;3;3400721.0;2021;10;1;7;2;0;1;2;0;0;0;0;0;1;0;0;1
11;5;5100313.0;2021;10;1;2;2;1;7;2;0;1;0;0;0;1;1;0;1
11;2;2100102.0;2021;10;18;3;3;0;1;2;0;0;0;1;0;0;1;0;1
11;7;7501029.0;2021;10;14;2;3;2;6;0;0;0;0;1;0;1;0;0;1
11;8;8200624.0;2021;11;20;3;2;5;3;2;0;1;0;0;0;0;1;0;2
11;1;1400939.0;2021;10;21;4;3;5;3;2;0;1;0;0;0;1;0;0;1
11;7;7501030.0;2021;10;18;4;3;2;6;2;0;1;0;0;0;0;0;0;1
11;7;7501031.0;2021;11;16;1;3;2;2;2;0;1;0;0;0;0;1;0;2
11;4;4400728.0;2021;11;16;4;3;5;2;1;1;1;0;0;0;0;0;0;2
11;12;12601235.0;2021;11;16;7;3;5;2;2;0;1;0;0;0;0;0;0;2
11;7;7400826.0;2021;10;13;1;3;5;3;0;0;1;0;1;0;0;0;0;1
11;2;2200210.0;2021;10;20;7;3;5;3;2;0;1;0;0;0;0;0;0;1
11;1;1401048.0;2021;11;18;5;3;4;6;1;1;0;0;0;0;1;1;0;2
11;7;7300619.0;2021;11;15;6;3;5;3;0;0;1;0;0;0;0;0;0;2
11;11;11400929.0;2021;10;7;2;3;6;4;0;1;0;1;0;0;0;1;0;1
11;6;6300528.0;2021;10;14;4;3;2;6;0;0;1;0;0;0;0;0;0;1
11;7;7300517.0;2021;11;14;5;3;0;7;0;0;1;0;0;0;0;0;0;2
11;4;4501044.0;2021;11;8;4;3;5;2;0;1;1;0;0;0;0;1;0;2
11;6;6300525.0;2021;10;16;5;3;5;3;0;0;1;0;0;0;0;0;0;1
11;2;2400521.0;2021;10;17;5;3;5;2;0;1;1;0;0;0;0;1;0;1
11;2;2500836.0;2021;10;15;6;2;0;7;0;1;0;0;0;0;0;0;0;1
11;10;10400835.0;2021;11;11;1;3;8;1;0;0;1;0;0;0;0;1;0;2
11;1;1100310.0;2021;11;16;5;3;3;6;2;0;0;0;1;0;1;1;0;2
11;12;12601235.0;2021;11;18;3;3;2;2;1;0;1;0;0;0;0;0;0;2
11;5;5100317.0;2021;10;17;7;3;5;2;0;1;1;0;0;0;0;0;0;1
11;2;2400520.0;2021;10;11;5;3;5;3;0;1;1;0;0;0;0;0;0;1
11;2;2200208.0;2021;10;6;2;3;5;2;1;1;0;0;0;0;1;0;0;1
11;7;9100306.0;2021;11;10;2;3;2;6;0;0;1;0;0;0;0;0;0;2
11;9;9100407.0;2021;11;12;5;3;6;3;0;0;1;1;0;0;0;0;0;2
11;1;1100103.0;2021;11;23;7;3;5;7;2;0;1;0;1;0;0;0;0;2
11;6;6300634.0;2021;10;16;2;2;6;4;0;0;1;1;0;0;0;0;0;1
11;11;11401135.0;2021;10;15;3;3;5;3;0;1;1;0;0;0;0;1;0;1
11;1;1100310.0;2021;10;13;5;3;3;6;0;0;0;0;1;0;1;1;0;1
11;8;8100311.0;2021;11;14;6;2;0;6;0;0;1;0;0;0;1;0;0;2
11;5;5300737.0;2021;10;19;5;2;0;3;0;0;1;0;1;0;0;0;0;1
11;10;10200629.0;2021;10;15;6;3;5;3;0;1;1;0;0;0;0;1;0;1
11;4;4100101.0;2021;10;17;7;3;5;2;0;0;1;0;0;0;0;0;0;1
11;1;1100102.0;2021;10;14;6;3;5;3;0;1;1;0;0;0;0;0;0;1
11;10;10100205.0;2021;11;14;3;3;0;7;0;0;0;0;1;1;0;1;0;2
11;1;1401045.0;2021;11;7;6;3;2;6;0;0;1;0;0;0;1;1;0;2
11;12;12500928.0;2021;11;7;5;3;6;4;0;0;1;1;0;0;0;1;0;2
11;6;6300632.0;2021;10;10;1;3;5;3;0;1;1;0;0;0;0;0;0;1
11;1;1100103.0;2021;10;10;5;3;2;6;0;0;1;0;1;0;0;0;0;1
11;1;1200628.0;2021;10;0;2;3;5;3;2;0;1;0;0;0;1;0;0;1
11;7;7200409.0;2021;10;9;3;3;1;5;0;0;1;0;0;0;1;1;0;1
11;8;8200832.0;2021;11;17;2;3;5;2;2;0;1;0;0;0;0;1;0;2
11;8;8100102.0;2021;11;12;7;3;3;6;0;0;1;0;1;0;0;0;0;2
11;11;11401136.0;2021;11;21;2;3;1;5;2;0;1;0;0;0;1;0;0;2
11;3;3601243.0;2021;10;14;3;3;5;3;0;0;1;0;0;0;0;1;0;1
11;6;6100101.0;2021;11;16;7;3;5;3;2;0;1;0;0;0;0;1;0;2
11;12;12100101.0;2021;11;0;2;3;3;6;2;0;1;0;0;0;1;1;0;2
11;11;11300721.0;2021;11;7;3;2;6;4;0;0;1;1;0;0;0;1;0;2
11;2;2500833.0;2021;11;2;7;3;5;3;2;0;1;0;1;0;0;0;0;2
11;4;4300414.0;2021;10;16;6;3;3;6;0;1;1;0;0;0;1;0;0;1
11;5;5100104.0;2021;10;15;1;2;0;7;0;1;0;0;0;0;0;0;0;1
11;2;2500833.0;2021;10;2;1;3;0;1;2;0;0;0;0;0;1;0;0;1
11;11;11100205.0;2021;11;17;3;3;5;3;2;1;1;0;0;0;0;0;0;2
11;1;1300732.0;2021;11;16;5;3;2;4;2;0;1;1;1;0;0;1;0;2
11;1;1400940.0;2021;10;12;7;3;0;7;0;0;0;0;1;0;0;0;0;1
11;3;3400831.0;2021;10;11;6;3;2;6;0;1;1;0;0;0;0;0;0;1
11;9;9501939.0;2021;10;6;3;2;6;2;2;0;1;1;0;0;0;0;0;1
11;9;9200613.0;2021;10;11;4;2;5;3;0;0;1;0;0;0;0;0;0;1
11;1;1200520.0;2021;10;16;2;3;5;2;0;1;0;0;0;0;1;0;0;1
11;3;3300516.0;2021;11;12;3;3;5;3;0;0;1;0;0;0;0;1;0;2
11;4;4501045.0;2021;10;8;4;3;1;5;0;1;1;0;0;0;0;1;0;1
11;7;7300517.0;2021;10;9;4;2;5;3;0;1;1;0;0;0;0;0;0;1
11;2;2300418.0;2021;11;17;6;3;0;6;1;1;1;0;0;0;0;0;0;2
11;6;6200317.0;2021;11;10;1;2;0;3;0;1;1;0;0;0;0;1;0;2
11;1;1200517.0;2021;11;8;4;3;2;2;0;1;1;0;0;0;0;0;0;2
11;1;1400940.0;2021;11;17;7;2;6;4;1;0;1;1;0;0;0;0;0;2
11;9;9100101.0;2021;11;15;3;3;3;6;0;1;1;0;0;0;0;0;0;2
11;1;1401045.0;2021;11;3;7;3;2;6;2;0;1;0;0;0;0;0;0;2
11;8;8100419.0;2021;11;20;1;2;5;3;2;0;1;0;1;0;0;1;0;2
11;1;1300835.0;2021;10;15;3;3;5;2;0;1;1;0;0;0;0;0;0;1
11;1;1100313.0;2021;10;20;2;3;5;2;2;1;1;0;0;0;0;0;0;1
11;7;7100205.0;2021;11;18;7;3;5;2;2;1;1;0;0;0;0;1;0;2
11;4;4501042.0;2021;11;9;2;3;3;6;0;1;1;0;0;0;0;1;0;2
11;7;7400823.0;2021;11;19;3;3;5;2;2;1;1;0;0;0;0;0;0;2
11;12;12500930.0;2021;11;10;6;3;2;6;0;0;1;0;0;0;0;1;0;2
11;4;4501043.0;2021;10;14;6;3;3;6;0;1;1;0;0;0;0;0;0;1
11;11;11300721.0;2021;10;15;6;3;2;6;0;0;1;0;0;0;0;1;0;1
11;3;3601141.0;2021;10;19;6;3;2;7;2;0;1;0;0;0;0;0;0;1
11;3;3500936.0;2021;11;15;4;3;6;4;0;0;1;1;0;0;0;0;0;2
11;1;1100310.0;2021;11;11;5;3;2;6;0;0;1;0;0;0;0;0;0;2
11;11;11401136.0;2021;10;16;6;3;5;3;0;1;1;0;0;0;0;0;0;1
11;12;12100103.0;2021;10;16;6;3;5;3;0;1;1;0;0;0;0;0;0;1
11;8;8401243.0;2021;10;19;3;3;2;2;2;0;1;0;0;0;0;0;0;1
11;9;9200715.0;2021;10;18;3;3;2;6;2;0;1;0;1;0;0;1;0;1
11;5;5200423.0;2021;11;7;3;3;6;4;0;0;1;1;0;0;0;1;0;2
11;2;2200208.0;2021;10;22;4;3;2;6;2;1;1;0;0;0;0;0;0;1
11;2;2500833.0;2021;10;23;4;3;5;3;2;0;1;0;0;0;1;0;0;1
11;6;6100205.0;2021;11;11;7;3;6;4;0;0;1;1;0;0;0;0;0;2
11;1;1300733.0;2021;11;9;1;3;0;6;0;0;1;0;1;0;0;1;0;2
11;1;1401046.0;2021;11;7;4;3;5;7;0;0;1;0;1;0;0;0;0;2
11;9;9100407.0;2021;11;23;7;3;9;1;2;0;1;0;0;0;0;0;0;2
11;12;12500929.0;2021;10;18;7;3;1;5;2;0;1;0;0;0;1;0;0;1
11;2;2100104.0;2021;10;0;7;3;2;6;2;0;1;0;0;0;0;0;0;1
11;4;4300517.0;2021;11;18;5;3;3;6;1;0;0;0;1;0;1;0;0;2
11;11;11300721.0;2021;11;20;5;2;2;6;2;0;1;0;1;0;1;1;0;2
11;8;8100207.0;2021;10;18;7;3;0;3;1;0;0;0;1;0;1;0;0;1
11;5;5100316.0;2021;10;13;4;3;0;6;0;0;0;0;0;0;1;0;0;1
11;1;1100310.0;2021;11;22;5;3;1;5;2;0;1;0;0;0;1;0;0;2
11;10;10400835.0;2021;11;15;3;3;5;3;0;0;1;0;0;0;0;1;0;2
11;6;6200421.0;2021;10;17;5;3;2;6;0;0;1;0;0;0;0;0;0;1
11;5;5200629.0;2021;10;15;5;3;5;3;0;1;1;0;0;0;0;1;0;1
11;11;11100101.0;2021;10;7;6;3;5;3;0;0;1;0;0;0;0;0;0;1
11;7;7501133.0;2021;11;6;2;3;5;2;2;0;1;0;0;0;1;1;0;2
11;12;12400720.0;2021;11;16;5;2;5;3;2;1;1;0;0;0;0;1;0;2
11;7;7400721.0;2021;11;12;3;3;3;6;0;0;1;0;1;0;0;0;0;2
11;9;9100306.0;2021;10;7;6;3;6;7;1;0;0;1;0;0;1;0;0;1
11;10;10100311.0;2021;10;11;5;3;2;1;0;0;1;0;0;0;0;0;0;1
11;8;8100314.0;2021;10;18;2;3;5;2;2;0;0;0;1;0;0;0;0;1
11;5;5100315.0;2021;10;15;1;3;2;6;0;0;1;0;0;0;1;0;0;1
11;1;1300733.0;2021;11;1;5;3;5;2;2;0;1;0;0;0;0;0;0;2
11;1;1100416.0;2021;11;13;1;3;5;3;0;0;1;0;0;0;0;1;0;2
11;4;4501042.0;2021;10;17;2;2;5;2;0;1;1;0;0;0;0;0;0;1
11;6;6200311.0;2021;10;17;3;3;2;6;0;0;1;0;0;0;0;1;0;1
11;1;1100102.0;2021;11;18;5;3;2;6;2;0;1;0;1;0;0;0;0;2
11;4;4100101.0;2021;10;8;5;3;5;2;0;1;1;0;0;0;0;0;0;1
11;10;10100312.0;2021;10;16;6;2;5;3;0;0;1;0;0;0;0;1;0;1
11;1;1100101.0;2021;10;10;7;3;5;3;0;0;1;0;0;0;1;0;0;1
11;1;1100308.0;2021;10;15;6;3;0;2;0;1;1;0;0;0;0;0;0;1
11;6;6400737.0;2021;11;19;2;3;5;2;2;0;0;0;0;1;1;1;0;2
11;10;10400837.0;2021;11;16;5;3;2;2;1;1;1;0;0;0;0;1;0;2
11;9;9301025.0;2021;11;10;4;3;6;7;0;0;1;1;0;0;0;0;0;2
11;4;4501043.0;2021;10;2;1;3;1;5;2;0;1;0;0;0;1;0;0;1
11;1;1200520.0;2021;10;8;2;2;0;1;0;1;0;0;0;0;0;1;0;1
11;7;7400927.0;2021;10;3;4;3;5;3;2;1;1;0;0;0;0;0;0;1
11;10;10200421.0;2021;11;11;6;3;5;2;0;0;1;0;0;0;0;1;0;2
11;5;5100101.0;2021;11;12;2;3;6;7;0;0;0;1;0;0;1;1;0;2
11;11;11100203.0;2021;10;23;3;2;9;7;2;0;1;0;0;0;0;1;0;1
11;4;4200311.0;2021;11;19;7;2;6;4;2;0;1;1;0;0;0;1;0;2
11;1;1300733.0;2021;11;19;1;3;5;2;1;1;1;0;0;0;0;1;0;2
11;11;11501341.0;2021;11;15;4;2;0;1;0;1;0;0;0;0;0;0;0;2
11;7;7100103.0;2021;11;14;6;3;6;7;0;1;0;1;0;0;0;0;0;2
11;8;8301036.0;2021;10;16;6;3;0;5;0;0;1;0;0;0;1;0;0;1
11;4;4300623.0;2021;10;14;7;2;0;1;0;1;0;0;0;0;0;0;0;1
11;9;9300922.0;2021;10;21;7;3;5;3;2;0;1;0;0;0;0;0;0;1
11;2;2200208.0;2021;11;20;3;3;5;3;2;1;0;0;0;0;1;0;0;2
11;9;9200511.0;2021;11;19;5;3;6;2;2;0;1;1;0;0;0;1;0;2
11;8;8100104.0;2021;10;13;7;3;2;6;0;1;1;0;0;0;0;0;0;1
11;4;4300415.0;2021;10;15;6;2;4;2;0;1;1;0;0;0;0;0;0;1
11;6;6200313.0;2021;10;14;4;3;2;6;0;0;1;0;0;0;0;0;0;1
11;9;9401329.0;2021;10;12;3;2;3;6;0;1;0;0;0;0;1;0;0;1
11;5;5100313.0;2021;11;17;4;3;2;6;2;0;1;0;0;1;0;0;0;2
11;5;5100104.0;2021;11;15;3;3;5;2;1;0;1;0;1;0;0;1;0;2
11;10;10400939.0;2021;10;12;4;3;5;3;0;0;1;0;0;0;0;0;0;1
11;9;9501736.0;2021;10;18;4;2;5;3;1;1;1;0;0;0;0;0;0;1
11;8;8100311.0;2021;11;20;6;3;1;5;2;1;1;0;0;0;0;1;0;2
11;1;1100206.0;2021;11;3;7;2;0;7;2;0;1;0;0;0;0;0;0;2
11;3;3300514.0;2021;11;15;4;3;1;5;0;1;0;0;0;0;1;1;0;2
11;12;12200308.0;2021;11;17;1;3;5;3;2;0;1;0;0;0;0;0;0;2
11;9;9100408.0;2021;10;9;7;2;0;3;0;1;0;0;0;0;1;0;0;1
11;8;8401241.0;2021;10;12;5;3;2;6;0;0;1;0;0;0;0;0;0;1
11;5;5100312.0;2021;10;15;2;3;5;2;0;0;1;0;0;0;1;0;0;1
11;4;4200206.0;2021;10;15;1;3;0;6;0;1;1;0;0;0;0;0;0;1
11;10;10100315.0;2021;11;9;5;3;5;3;0;1;1;0;0;0;0;0;0;2
11;2;2100104.0;2021;11;13;6;3;2;6;0;0;1;0;0;0;0;1;0;2
11;7;7501029.0;2021;10;15;1;2;5;2;0;0;1;0;1;0;0;0;0;1
11;8;8100102.0;2021;10;17;5;3;0;4;0;1;0;1;0;0;0;1;0;1
11;4;4200308.0;2021;11;15;5;2;5;7;0;0;1;0;0;0;0;0;0;2
11;6;6400842.0;2021;11;8;4;3;5;3;0;0;1;0;0;0;1;0;0;2
11;11;11300721.0;2021;10;9;5;3;2;6;0;0;1;0;0;0;0;0;0;1
11;12;12500926.0;2021;10;14;5;3;5;3;0;0;1;0;1;0;0;1;0;1
11;1;1200517.0;2021;10;10;6;3;5;3;0;1;1;0;0;0;0;0;0;1
11;11;11501341.0;2021;11;3;2;2;0;1;2;0;0;0;1;0;0;1;0;2
11;6;6400737.0;2021;11;14;5;3;5;3;0;0;1;0;0;0;0;1;0;2
11;1;1100207.0;2021;11;9;3;3;0;6;0;1;1;0;0;0;0;0;0;2
11;10;10400837.0;2021;10;12;1;3;5;3;0;1;1;0;0;0;0;0;0;1
11;9;9100306.0;2021;10;7;5;2;5;3;0;0;1;0;0;0;0;0;0;1
11;4;4200309.0;2021;10;15;3;3;5;2;0;0;1;0;1;0;0;0;0;1
11;8;8200832.0;2021;11;15;3;2;5;2;0;0;1;0;0;0;0;0;0;2
11;5;5200631.0;2021;11;13;5;3;6;7;0;0;0;1;0;0;1;1;0;2
11;1;1100313.0;2021;11;16;1;3;5;3;1;1;1;0;0;0;0;1;0;2
11;1;1100206.0;2021;10;22;2;3;0;4;2;0;0;1;0;0;1;0;0;1
11;7;7100205.0;2021;10;10;5;3;5;3;0;1;1;0;0;0;0;0;0;1
11;10;10200524.0;2021;10;11;2;1;6;7;0;0;0;1;0;0;1;0;0;1
11;4;4500937.0;2021;11;8;2;2;5;2;0;0;1;0;0;0;0;0;0;2
11;1;1300836.0;2021;11;17;4;3;1;5;1;1;1;0;0;0;0;0;0;2
11;12;12200412.0;2021;11;8;6;3;0;1;0;0;0;0;1;0;0;1;0;2
11;12;12400723.0;2021;10;17;2;3;5;3;0;1;1;0;0;0;0;1;0;1
11;11;11501340.0;2021;10;7;4;3;5;2;0;1;1;0;0;0;0;0;0;1
11;12;12500824.0;2021;11;13;4;3;6;4;0;0;0;1;1;0;0;1;0;2
11;1;1100312.0;2021;11;17;3;3;5;2;2;1;1;0;0;0;0;1;0;2
11;1;1200627.0;2021;10;21;4;2;0;1;2;0;0;0;0;0;1;0;0;1
11;5;5100208.0;2021;10;5;5;3;2;6;2;0;1;0;0;0;0;1;0;1
11;1;1200628.0;2021;10;15;6;3;0;2;0;0;1;0;0;0;1;0;0;1
11;4;4200308.0;2021;11;8;2;3;0;1;0;0;0;0;1;0;0;1;0;2
11;12;12601236.0;2021;11;18;5;3;6;2;2;0;1;1;0;0;0;1;0;2
11;11;11300722.0;2021;11;17;2;3;1;5;2;1;1;0;0;0;0;0;0;2
11;10;10100205.0;2021;10;9;6;3;0;2;0;1;1;0;0;0;0;0;0;1
11;9;9300920.0;2021;10;9;5;3;5;3;0;1;0;0;0;1;0;0;0;1
11;3;3200308.0;2021;10;22;2;3;5;3;2;1;1;0;0;0;0;0;0;1
11;5;5300736.0;2021;11;14;2;3;5;2;0;1;1;0;0;0;0;1;0;2
11;2;2500833.0;2021;11;22;6;3;5;3;2;0;1;0;0;0;0;0;0;2
11;4;4300624.0;2021;11;23;7;3;0;5;2;0;1;0;0;0;1;0;0;2
11;7;7400720.0;2021;10;4;3;3;1;7;2;0;1;0;0;0;0;0;0;1
11;10;10200421.0;2021;10;8;4;3;3;6;0;0;1;0;0;1;0;0;0;1
11;11;11300722.0;2021;10;15;1;3;5;2;0;0;1;0;0;0;0;0;0;1
11;7;7601339.0;2021;11;11;6;3;1;5;0;0;1;0;0;0;0;0;0;2
11;5;5100314.0;2021;10;15;5;3;6;4;0;0;1;1;0;0;0;0;0;1
11;8;8200833.0;2021;10;15;6;2;5;3;0;1;1;0;0;0;0;1;0;1
11;8;8200726.0;2021;10;14;6;3;5;3;0;0;1;0;0;0;0;1;0;1
11;9;9200510.0;2021;10;15;6;3;0;1;0;1;0;0;0;0;0;0;0;1
11;4;4500938.0;2021;11;16;2;3;0;4;0;1;0;1;0;0;0;0;0;2
11;9;9100407.0;2021;11;9;5;2;0;7;0;0;0;0;0;0;1;0;0;2
11;2;2100104.0;2021;11;10;5;3;5;2;0;1;1;0;0;0;0;1;0;2
11;12;12200309.0;2021;10;14;1;2;5;3;0;1;1;0;0;0;0;0;0;1
11;9;9100306.0;2021;10;18;3;3;2;2;2;0;1;0;0;0;0;0;0;1
11;1;1100102.0;2021;10;11;4;3;5;5;0;1;1;0;0;0;0;0;0;1
11;7;7601238.0;2021;11;14;2;3;6;2;0;0;1;1;0;0;0;0;0;2
11;5;5300840.0;2021;10;8;3;3;5;3;0;0;1;0;1;0;0;1;0;1
11;6;6300630.0;2021;11;16;7;3;2;7;1;0;1;0;0;0;0;0;0;2
11;8;8100103.0;2021;11;12;2;3;5;3;0;0;1;0;0;0;1;0;0;2
11;2;2200213.0;2021;11;10;3;3;5;7;0;1;1;0;0;0;0;1;0;2
11;7;7601339.0;2021;11;16;1;3;5;2;1;0;1;0;0;0;0;0;0;2
11;7;7601443.0;2021;10;12;7;3;5;3;0;0;1;0;0;0;0;0;0;1
11;3;3701554.0;2021;10;2;1;3;0;7;2;1;0;0;0;0;0;0;0;1
11;8;8100417.0;2021;11;14;3;3;5;3;0;0;1;0;0;0;1;0;0;2
11;5;5100312.0;2021;11;16;5;3;6;2;2;0;1;1;0;0;0;1;0;2
11;12;12400723.0;2021;10;23;1;2;1;1;2;0;1;0;0;0;0;0;0;1
11;2;2300316.0;2021;10;14;6;3;5;2;0;1;1;0;0;0;0;0;0;1
11;8;8200730.0;2021;10;8;4;3;5;2;0;1;1;0;0;0;0;1;0;1
11;3;3601449.0;2021;10;15;3;3;3;6;0;1;0;0;0;0;0;0;0;1
11;4;4501153.0;2021;11;15;4;3;5;3;0;1;1;0;0;0;0;1;0;2
11;1;1400938.0;2021;11;11;3;3;2;6;0;0;1;0;0;0;0;1;0;2
11;6;6300629.0;2021;10;9;4;3;2;2;0;0;1;1;0;0;0;0;0;1
11;2;2300315.0;2021;10;12;6;3;3;5;0;1;1;0;0;0;0;1;0;1
11;1;1300835.0;2021;11;13;6;3;5;3;0;0;1;0;0;0;0;1;0;2
11;8;8100209.0;2021;11;9;2;3;0;3;0;1;1;0;0;0;0;0;0;2
11;4;4501043.0;2021;11;10;5;3;5;2;0;1;1;0;0;0;0;1;0;2
11;1;1100310.0;2021;11;8;2;3;5;2;0;1;0;0;1;0;0;0;0;2
11;6;6300631.0;2021;10;15;6;3;5;2;0;1;1;0;0;0;0;0;0;1
11;3;3400829.0;2021;10;12;5;3;5;3;0;1;1;0;0;0;0;0;0;1
11;9;9502043.0;2021;10;7;2;3;5;3;1;1;1;0;0;0;0;1;0;1
11;6;6100210.0;2021;11;8;2;3;5;3;0;0;1;0;1;0;0;0;0;2
11;7;7601546.0;2021;11;17;4;3;0;1;2;0;0;0;1;0;0;0;0;2
11;1;1200522.0;2021;11;19;6;3;5;2;2;1;1;0;0;0;0;0;0;2
11;1;1100308.0;2021;10;12;2;3;6;4;0;0;1;1;0;0;0;0;0;1
11;2;2200210.0;2021;10;19;5;3;2;6;2;0;1;0;0;0;0;1;0;1
11;10;10100312.0;2021;11;6;6;3;5;2;1;0;1;0;0;0;0;0;0;2
11;5;5100315.0;2021;11;13;4;3;5;2;0;0;1;0;0;0;1;1;0;2
11;3;3701556.0;2021;10;18;4;3;6;4;0;0;1;1;0;0;0;0;0;1
11;5;5200420.0;2021;10;14;6;3;5;3;0;0;1;0;0;0;1;1;0;1
11;8;8100311.0;2021;10;20;5;3;1;5;2;0;1;0;1;0;0;0;0;1
11;6;6100205.0;2021;11;18;2;2;5;2;2;0;1;0;1;0;0;0;0;2
11;1;1401043.0;2021;11;18;5;3;6;2;2;0;1;1;0;0;0;1;0;2
11;1;1401048.0;2021;11;10;4;3;5;2;0;1;0;0;0;1;0;0;0;2
11;2;2500833.0;2021;10;20;7;3;5;3;2;0;1;0;1;0;0;0;0;1
11;7;7400720.0;2021;10;5;5;3;5;2;2;0;0;0;1;0;1;0;0;1
11;1;1200520.0;2021;10;11;3;3;1;6;0;0;1;0;1;0;0;0;0;1
11;4;4501148.0;2021;11;14;2;3;5;2;0;0;1;0;0;0;0;1;0;2
11;9;9401534.0;2021;11;15;5;3;5;2;1;1;1;0;0;0;0;0;0;2
11;10;10200629.0;2021;11;16;7;3;5;2;2;0;1;0;0;0;0;0;0;2
11;5;5200632.0;2021;10;15;3;3;0;1;0;0;0;0;1;0;0;1;0;1
11;8;8100310.0;2021;11;18;7;3;6;2;2;0;1;1;0;0;0;1;0;2
11;1;1100102.0;2021;11;13;1;2;6;4;0;0;1;1;0;0;0;1;0;2
11;2;2300314.0;2021;10;17;5;3;3;5;0;1;1;0;0;0;0;0;0;1
11;8;8100312.0;2021;10;16;6;3;2;6;0;0;1;0;0;0;0;1;0;1
11;10;10100206.0;2021;10;16;2;2;6;4;0;0;1;1;0;0;0;0;0;1
11;9;9200512.0;2021;10;17;6;3;1;5;0;0;1;0;0;0;0;0;0;1
11;8;8401242.0;2021;11;11;4;3;5;3;0;0;1;0;0;0;0;0;0;2
11;7;7501029.0;2021;11;19;5;3;2;2;2;0;1;0;0;0;0;1;0;2
11;2;2100106.0;2021;10;22;6;3;5;3;2;0;1;0;0;0;0;0;0;1
11;7;7400927.0;2021;10;10;3;3;0;6;0;0;1;0;1;0;0;0;0;1
11;7;7300619.0;2021;10;21;3;3;5;3;2;1;1;0;0;0;0;0;0;1
11;10;10100311.0;2021;10;17;2;2;5;2;0;1;1;0;0;0;0;0;0;1
11;1;1100312.0;2021;11;14;2;3;6;4;0;1;0;1;0;0;0;0;0;2
11;2;2100105.0;2021;10;15;4;3;6;7;0;0;1;1;0;0;0;0;0;1
11;2;2100102.0;2021;10;14;4;3;6;2;0;0;1;1;0;0;0;0;0;1
11;5;5100316.0;2021;11;15;1;3;2;6;0;0;1;0;0;0;0;1;0;2
11;10;10300734.0;2021;11;22;3;3;5;3;2;0;1;0;0;0;1;0;0;2
11;10;10400940.0;2021;11;9;2;3;5;2;0;0;1;0;0;0;1;0;0;2
11;7;7400824.0;2021;10;11;7;3;5;3;0;0;1;0;0;0;1;0;0;1
11;8;8100418.0;2021;11;17;7;2;5;2;2;0;1;0;0;0;1;1;0;2
11;6;6400844.0;2021;10;17;5;3;1;5;0;0;1;0;0;0;1;0;0;1
11;5;5300737.0;2021;10;1;7;3;0;1;2;0;0;0;0;0;1;1;0;1
11;11;11200514.0;2021;10;18;6;3;0;7;1;0;1;0;1;0;0;1;0;1
